"pond_id","Region","sample_date","pH","Fe (mg/L)","SO4 (mg/L)","DOC (mg/L)","DOC (mg/L) (0.45 Filter)","Abs254nm (1.2 filter)","Abs254nm (0.45 filter)","SUVA","Bottle # (PCO2)","Whole Water THg (ng/L)","Whole Water MeHg (ng/L)","MeHg Std Err","%MeHg","CO2 (umol/L)","CH4 (umol/L)","DIC (mg/L)","DIC (mg/L) (0.45 Filter)","TDC (mg/L) (DIC+DOC)","ChlA","DataSource","water temp C","Conductivity_uS_cm","DO (%)","DO (mg/L)","Secchi (cm)","Secchi on the ground?","ORP","Air temp C","Cloud %","Vegetation","analyzing_date","Abs250nm (0.45 filter)","Abs280nm (0.45 filter)","Abs350nm (0.45 filter)","Abs365nm (0.45 filter)","Abs370nm (0.45 filter)","Abs250nm (1.2 filter)","280 nmAbs280nm (1.2 filter)","Abs350nm (1.2 filter)","Abs365nm (1.2 filter)","Abs370nm (1.2 filter)","Time","TRP MDL = .00567","SRP MDL =.00567","TDP MDL = .0041","TP MDL = 0.0041","NH3 MDL = .021","UREA MDL = .0202","NO3 MDL = .0073","TN MDL = .0447","SO4 MDL = 1.015","Alk MDL = 3.16","TDN MDL = 0.0447","Site","Replicate","Weight (g)","Height","Hg [ng]","Concentration (µg/kg)","Latitude","Longitude","CLASS","Other Observation","Comments"
"37","SDNWA","2021-06-23",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"THG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2023-08-03",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Off",3,0.0512,0.293353,7.8873,154.048,-106.110277459211,52.2087586096606,4,NA,NA
"37","SDNWA","2021-06-23",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"THG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2023-08-03",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0m",NA,0.0488,0.227189,6.0036,123.0248,-106.110277459211,52.2087586096606,4,NA,NA
"37","SDNWA","2021-06-23",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"THG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2023-08-03",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2m",NA,0.0508,0.271271,7.2586,142.886,-106.110277459211,52.2087586096606,4,NA,NA
"37","SDNWA","2021-06-23",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"THG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2023-08-03",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4m",NA,0.0517,0.202409,5.2981,102.4784,-106.110277459211,52.2087586096606,4,NA,NA
"6","SDNWA","2021-06-23",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"THG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2023-08-03",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Off",NA,0.0518,0.109068,2.6408,50.9804,-106.09101341892,52.2096278983012,3,NA,NA
"6","SDNWA","2021-06-23",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"THG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2023-08-03",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Off",2,0.0512,0.107764,2.6037,50.8526,-106.09101341892,52.2096278983012,3,NA,NA
"6","SDNWA","2021-06-23",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"THG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2023-08-03",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Off",3,0.0517,0.098168,2.3305,45.0768,-106.09101341892,52.2096278983012,3,NA,NA
"6","SDNWA","2021-06-23",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"THG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2023-08-03",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0m",NA,0.0515,0.090369,2.1084,40.9402,-106.09101341892,52.2096278983012,3,NA,NA
"6","SDNWA","2021-06-23",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"THG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2023-08-03",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2m",NA,0.0514,0.139762,3.5146,68.3778,-106.09101341892,52.2096278983012,3,NA,NA
"6","SDNWA","2021-06-23",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"THG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2023-08-03",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4m",NA,0.0491,0.153592,3.9083,79.5996,-106.09101341892,52.2096278983012,3,NA,NA
"35","SDNWA","2021-05-23",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"THG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2023-08-04",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Off",1,0.0507,0.100764,2.4044,47.4237,-106.105423736776,52.2113865225708,4,NA,NA
"35","SDNWA","2021-05-23",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"THG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2023-08-04",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Off",2,0.05,0.103668,2.4871,49.741,-106.105423736776,52.2113865225708,4,NA,NA
"35","SDNWA","2021-05-23",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"THG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2023-08-04",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Off",3,0.051,0.102563,2.4556,48.1485,-106.105423736776,52.2113865225708,4,NA,NA
"35","SDNWA","2021-05-23",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"THG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2023-08-04",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0m",NA,0.0494,0.1343,3.3591,67.9983,-106.105423736776,52.2113865225708,4,NA,NA
"35","SDNWA","2021-05-23",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"THG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2023-08-04",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2m",NA,0.049,0.093871,2.2081,45.0638,-106.105423736776,52.2113865225708,4,NA,NA
"35","SDNWA","2021-05-23",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"THG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2023-08-04",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4m",NA,0.0506,0.105264,2.5325,50.0487,-106.105423736776,52.2113865225708,4,NA,NA
"35","SDNWA","2021-06-23",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"THG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2023-08-04",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Off",1,0.0498,0.1493,3.7862,76.0273,-106.105423736776,52.2113865225708,4,NA,NA
"35","SDNWA","2021-06-23",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"THG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2023-08-04",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Off",2,0.0479,0.137863,3.4606,72.2454,-106.105423736776,52.2113865225708,4,NA,NA
"35","SDNWA","2021-06-23",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"THG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2023-08-04",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Off",3,0.0527,0.151663,3.8534,73.1204,-106.105423736776,52.2113865225708,4,NA,NA
"35","SDNWA","2021-06-23",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"THG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2023-08-04",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0m",NA,0.0507,0.181909,4.7145,92.9885,-106.105423736776,52.2113865225708,4,NA,NA
"35","SDNWA","2021-06-23",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"THG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2023-08-04",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2m",NA,0.052,0.0836,1.9157,36.8408,-106.105423736776,52.2113865225708,4,NA,NA
"35","SDNWA","2021-06-23",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"THG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2023-08-04",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4m",NA,0.0497,0.143862,3.6313,73.0651,-106.105423736776,52.2113865225708,4,NA,NA
"125","SDNWA","2021-06-23",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"THG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2023-08-04",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Off",1,0.0492,0.0504,0.9705,19.7264,-106.0851225,52.21303487,NA,NA,NA
"125","SDNWA","2021-06-23",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"THG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2023-08-04",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Off",2,0.0479,0.0519,1.0132,21.1532,-106.0851225,52.21303487,NA,NA,NA
"125","SDNWA","2021-06-23",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"THG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2023-08-04",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Off",3,0.0487,0.0471,0.8766,17.9997,-106.0851225,52.21303487,NA,NA,NA
"125","SDNWA","2021-06-23",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"THG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2023-08-04",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0m",NA,0.0497,0.0511,0.9905,19.9289,-106.0851225,52.21303487,NA,NA,NA
"125","SDNWA","2021-06-23",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"THG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2023-08-04",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2m",NA,0.0508,0.0544,1.0844,21.3467,-106.0851225,52.21303487,NA,NA,NA
"125","SDNWA","2021-06-23",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"THG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2023-08-04",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4m",NA,0.0498,0.0695,1.5143,30.4077,-106.0851225,52.21303487,NA,NA,NA
"15","SDNWA","2021-06-23",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"THG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2023-08-04",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Off",1,0.0513,0.145667,3.6827,71.7878,-106.095052463821,52.2151801263672,4,NA,NA
"15","SDNWA","2021-06-23",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"THG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2023-08-04",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Off",2,0.0522,0.1511,3.8374,73.5135,-106.095052463821,52.2151801263672,4,NA,NA
"15","SDNWA","2021-06-23",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"THG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2023-08-04",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Off",3,0.0502,0.157458,4.0184,80.0482,-106.095052463821,52.2151801263672,4,NA,NA
"15","SDNWA","2021-06-23",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"THG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2023-08-04",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0m",NA,0.0488,0.128362,3.1901,65.3702,-106.095052463821,52.2151801263672,4,NA,NA
"15","SDNWA","2021-06-23",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"THG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2023-08-04",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2m",NA,0.0509,0.0912,2.1321,41.8878,-106.095052463821,52.2151801263672,4,NA,NA
"15","SDNWA","2021-06-23",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"THG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2023-08-04",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4m",NA,0.0491,0.0577,1.1784,23.9992,-106.095052463821,52.2151801263672,4,NA,NA
"118","SDNWA","2021-05-23",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"THG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2023-08-08",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Off",1,0.0516,0.1087,2.6303,50.9748,-106.084401628984,52.2096664020324,3,NA,NA
"118","SDNWA","2021-05-23",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"THG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2023-08-08",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Off",2,0.0496,0.0976,2.3143,46.6591,-106.084401628984,52.2096664020324,3,NA,NA
"118","SDNWA","2021-05-23",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"THG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2023-08-08",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Off",3,0.0502,0.1036,2.4851,49.5041,-106.084401628984,52.2096664020324,3,NA,NA
"118","SDNWA","2021-05-23",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"THG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2023-08-08",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0m",NA,0.0518,0.088,2.041,39.4013,-106.084401628984,52.2096664020324,3,NA,NA
"118","SDNWA","2021-05-23",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"THG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2023-08-08",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2m",NA,0.0489,0.0791,1.7876,36.5564,-106.084401628984,52.2096664020324,3,NA,NA
"118","SDNWA","2021-05-23",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"THG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2023-08-08",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4m",NA,0.0508,0.0867,2.004,39.4483,-106.084401628984,52.2096664020324,3,NA,NA
"6","SDNWA","2021-05-23",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"THG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2023-08-08",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Off",1,0.0512,0.0824,1.8816,36.7492,-106.09101341892,52.2096278983012,3,NA,NA
"6","SDNWA","2021-05-23",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"THG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2023-08-08",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Off",2,0.05,0.0625,1.315,26.3003,-106.09101341892,52.2096278983012,3,NA,NA
"6","SDNWA","2021-05-23",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"THG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2023-08-08",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Off",3,0.0481,0.0724,1.5969,33.1988,-106.09101341892,52.2096278983012,3,NA,NA
"6","SDNWA","2021-05-23",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"THG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2023-08-08",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0m",NA,0.0502,0.08187,1.8665,37.1805,-106.09101341892,52.2096278983012,3,NA,NA
"6","SDNWA","2021-05-23",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"THG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2023-08-08",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2m",NA,0.0492,0.0946,2.2289,45.3025,-106.09101341892,52.2096278983012,3,NA,NA
"6","SDNWA","2021-05-23",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"THG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2023-08-08",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4m",NA,0.0491,0.084,1.9271,39.2486,-106.09101341892,52.2096278983012,3,NA,NA
"124","SDNWA","2021-05-23",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"THG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2023-08-08",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Off",1,0.05,0.113,2.7527,55.0544,-106.080447951479,52.2115393467169,3,NA,NA
"124","SDNWA","2021-05-23",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"THG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2023-08-08",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Off",2,0.0495,0.111758,2.7174,54.8964,-106.080447951479,52.2115393467169,3,NA,NA
"124","SDNWA","2021-05-23",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"THG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2023-08-08",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Off",3,0.0488,0.108269,2.618,53.6479,-106.080447951479,52.2115393467169,3,NA,NA
"124","SDNWA","2021-05-23",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"THG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2023-08-08",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0m",NA,0.0513,0.122558,3.0248,58.9637,-106.080447951479,52.2115393467169,3,NA,NA
"124","SDNWA","2021-05-23",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"THG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2023-08-08",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2m",NA,0.0491,0.0803,1.8218,37.1033,-106.080447951479,52.2115393467169,3,NA,NA
"124","SDNWA","2021-05-23",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"THG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2023-08-08",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4m",NA,0.0508,0.097466,2.3105,45.482,-106.080447951479,52.2115393467169,3,NA,NA
"97/98","SDNWA","2021-05-19",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"THG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2023-08-09",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Off",1,0.051,0.0725,1.5997,31.3669,-106.078079,52.209151,NA,NA,NA
"97/98","SDNWA","2021-05-19",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"THG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2023-08-09",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Off",2,0.0495,0.0691,1.5029,30.3619,-106.078079,52.209151,NA,NA,NA
"97/98","SDNWA","2021-05-19",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"THG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2023-08-09",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Off",3,0.0498,0.0649,1.3833,27.778,-106.078079,52.209151,NA,NA,NA
"97/98","SDNWA","2021-05-19",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"THG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2023-08-09",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0m",NA,0.0496,0.091966,2.1539,43.425,-106.078079,52.209151,NA,NA,NA
"97/98","SDNWA","2021-05-19",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"THG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2023-08-09",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2m",NA,0.0509,0.0889,2.0666,40.6013,-106.078079,52.209151,NA,NA,NA
