DatasetName,MonitoringLocationID,MonitoringLocationName,MonitoringLocationLatitude,MonitoringLocationLongitude,MonitoringLocationHorizontalCoordinateReferenceSystem,MonitoringLocationHorizontalAccuracyMeasure,MonitoringLocationHorizontalAccuracyUnit,MonitoringLocationType,ActivityType,ActivityMediaName,ActivityStartDate,ActivityStartTime,ActivityEndDate,ActivityEndTime,ActivityDepthHeightMeasure,ActivityDepthHeightUnit,SampleCollectionEquipmentName,CharacteristicName,MethodSpeciation,ResultSampleFraction,ResultValue,ResultUnit,ResultValueType,ResultDetectionCondition,ResultDetectionQuantitationLimitMeasure,ResultDetectionQuantitationLimitUnit,ResultDetectionQuantitationLimitType,ResultStatusID,ResultComment,ResultAnalyticalMethodID,ResultAnalyticalMethodContext,ResultAnalyticalMethodName,AnalysisStartDate,AnalysisStartTime,AnalysisStartTimeZone,LaboratoryName,LaboratorySampleID
St. Denis National Wildlife Area,118,118,52.2096664,-106.0844016,NAD83,,,Wetland,Field Msr/Obs,Ambient Air,2022-05-24,,,,,,,"Temperature, air",,,14.9,deg C,Actual,,,,,,,,,,2022-05-26,,,,
St. Denis National Wildlife Area,118,118,52.2096664,-106.0844016,NAD83,,,Wetland,Field Msr/Obs,Surface Water,2022-05-24,,,,,,,"Depth, Secchi disk depth",,,29,cm,Actual,,,,,,,,,,2022-05-26,,,,
St. Denis National Wildlife Area,118,118,52.2096664,-106.0844016,NAD83,,,Wetland,Field Msr/Obs-Portable Data Logger,Surface Water,2022-05-24,,,,,,,Conductivity,,,280.1,uS/cm,Actual,,,,,,,,,,2022-05-26,,,,
St. Denis National Wildlife Area,118,118,52.2096664,-106.0844016,NAD83,,,Wetland,Field Msr/Obs-Portable Data Logger,Surface Water,2022-05-24,,,,,,,Dissolved oxygen (DO),,,6.64,mg/L,Actual,,,,,,,,,,2022-05-26,,,,
St. Denis National Wildlife Area,118,118,52.2096664,-106.0844016,NAD83,,,Wetland,Field Msr/Obs-Portable Data Logger,Surface Water,2022-05-24,,,,,,,Dissolved oxygen saturation,,,66.9,%,Actual,,,,,,,,,,2022-05-26,,,,
St. Denis National Wildlife Area,118,118,52.2096664,-106.0844016,NAD83,,,Wetland,Field Msr/Obs-Portable Data Logger,Surface Water,2022-05-24,,,,,,,Oxidation reduction potential (ORP),,,97.8,mV,Actual,,,,,,,,,,2022-05-26,,,,
St. Denis National Wildlife Area,118,118,52.2096664,-106.0844016,NAD83,,,Wetland,Field Msr/Obs-Portable Data Logger,Surface Water,2022-05-24,,,,,,,"Temperature, water",,,15.4,deg C,Actual,,,,,,,,,,2022-05-26,,,,
St. Denis National Wildlife Area,118,118,52.2096664,-106.0844016,NAD83,,,Wetland,Field Msr/Obs-Portable Data Logger,Surface Water,2022-05-24,,,,,,,pH,,,7.3,None,Actual,,,,,,,,,,2022-05-26,,,,
St. Denis National Wildlife Area,118,118,52.2096664,-106.0844016,NAD83,,,Wetland,Sample-Routine,Surface Water,2022-05-24,,,,,,,Absorbance at 250 nm,,,1.28312,None,Actual,,,,,,,,,Standard UV spectrophotometer method based on Coble 1996 (https://doi.org/10.1016/0304-4203(95)00062-3),2022-05-26,,,"Biogeochemistry Lab, University of Regina",
St. Denis National Wildlife Area,118,118,52.2096664,-106.0844016,NAD83,,,Wetland,Sample-Routine,Surface Water,2022-05-24,,,,,,,Absorbance at 254 nm,,,1.22765,None,Actual,,,,,,,,,Standard UV spectrophotometer method based on Coble 1996 (https://doi.org/10.1016/0304-4203(95)00062-3),2022-05-26,,,"Biogeochemistry Lab, University of Regina",
St. Denis National Wildlife Area,118,118,52.2096664,-106.0844016,NAD83,,,Wetland,Sample-Routine,Surface Water,2022-05-24,,,,,,,Absorbance at 280 nm,,,0.938887,None,Actual,,,,,,,,,Standard UV spectrophotometer method based on Coble 1996 (https://doi.org/10.1016/0304-4203(95)00062-3),2022-05-26,,,"Biogeochemistry Lab, University of Regina",
St. Denis National Wildlife Area,118,118,52.2096664,-106.0844016,NAD83,,,Wetland,Sample-Routine,Surface Water,2022-05-24,,,,,,,Absorbance at 350 nm,,,0.313084,None,Actual,,,,,,,,,Standard UV spectrophotometer method based on Coble 1996 (https://doi.org/10.1016/0304-4203(95)00062-3),2022-05-26,,,"Biogeochemistry Lab, University of Regina",
St. Denis National Wildlife Area,118,118,52.2096664,-106.0844016,NAD83,,,Wetland,Sample-Routine,Surface Water,2022-05-24,,,,,,,Absorbance at 365 nm,,,0.243113,None,Actual,,,,,,,,,Standard UV spectrophotometer method based on Coble 1996 (https://doi.org/10.1016/0304-4203(95)00062-3),2022-05-26,,,"Biogeochemistry Lab, University of Regina",
St. Denis National Wildlife Area,118,118,52.2096664,-106.0844016,NAD83,,,Wetland,Sample-Routine,Surface Water,2022-05-24,,,,,,,Absorbance at 370 nm,,,0.221995,None,Actual,,,,,,,,,Standard UV spectrophotometer method based on Coble 1996 (https://doi.org/10.1016/0304-4203(95)00062-3),2022-05-26,,,"Biogeochemistry Lab, University of Regina",
St. Denis National Wildlife Area,118,118,52.2096664,-106.0844016,NAD83,,,Wetland,Sample-Routine,Surface Water,2022-05-24,,,,,,,Carbon dioxide,,Dissolved,,,Actual,Not Reported,,,,,,3C,USEPA,Lab method was based on listed USEPA method,2022-05-26,,,"GIWS Lab, University of Saskatchewan",
St. Denis National Wildlife Area,118,118,52.2096664,-106.0844016,NAD83,,,Wetland,Sample-Routine,Surface Water,2022-05-24,,,,,,,"Chlorophyll a, pheophytin correction unspecified",,"Filtered, lab",2.1730462,ug/L,Actual,,,,,,,,,"Standard Trichrimatic Protocol: Spectrophotometer Chl, historical method not provided ",2022-05-26,,,"Biogeochemistry Lab, University of Regina",
St. Denis National Wildlife Area,118,118,52.2096664,-106.0844016,NAD83,,,Wetland,Sample-Routine,Surface Water,2022-05-24,,,,,,,Inorganic carbon,,Dissolved,29.81,mg/L,Actual,,,,,,,,,"Aurora 1030D TIC analysis method, historical method not provided",2022-05-26,,,"IECS Lab, University of Regina",
St. Denis National Wildlife Area,118,118,52.2096664,-106.0844016,NAD83,,,Wetland,Sample-Routine,Surface Water,2022-05-24,,,,,,,Iron,,Unfiltered,,,Actual,Not Reported,0.02,mg/L,Method Detection Level,,,,,Historicla method not provided,2022-05-26,,,"Biogeochemistry Lab, University of Regina",
St. Denis National Wildlife Area,118,118,52.2096664,-106.0844016,NAD83,,,Wetland,Sample-Routine,Surface Water,2022-05-24,,,,,,,Mercury,,Total,,,Actual,Not Reported,,,,,,1631,USEPA,,2022-05-26,,,"Biogeochemistry Lab, University of Regina",
St. Denis National Wildlife Area,118,118,52.2096664,-106.0844016,NAD83,,,Wetland,Sample-Routine,Surface Water,2022-05-24,,,,,,,Methane,,,,,Actual,Not Reported,,,,,,3C,USEPA,Lab method was based on listed USEPA method,2022-05-26,,,"GIWS Lab, University of Saskatchewan",
St. Denis National Wildlife Area,118,118,52.2096664,-106.0844016,NAD83,,,Wetland,Sample-Routine,Surface Water,2022-05-24,,,,,,,Methylmercury(1+),,Unfiltered,,,Actual,Not Reported,,,,,,,,Cold-vapour atomic fluorescence spectrometry method,2022-05-26,,,"Biogeochemistry Lab, University of Regina",
St. Denis National Wildlife Area,118,118,52.2096664,-106.0844016,NAD83,,,Wetland,Sample-Routine,Surface Water,2022-05-24,,,,,,,Methylmercury(1+),,Unfiltered,,,Calculated,Not Reported,,,,,,,,Cold-vapour atomic fluorescence spectrometry method,2022-05-26,,,"Biogeochemistry Lab, University of Regina",
St. Denis National Wildlife Area,118,118,52.2096664,-106.0844016,NAD83,,,Wetland,Sample-Routine,Surface Water,2022-05-24,,,,,,,Organic carbon,,Dissolved,22.92,mg/L,Actual,,,,,,,,,"Aurora 1030D TOC analysis method, historical method not provided",2022-05-26,,,"IECS Lab, University of Regina",
St. Denis National Wildlife Area,118,118,52.2096664,-106.0844016,NAD83,,,Wetland,Sample-Routine,Surface Water,2022-05-24,,,,,,,Specific UV Absorbance at 254 nm,,,,,Actual,Not Reported,,,,,,,,Standard UV spectrophotometer method based on Coble 1996 (https://doi.org/10.1016/0304-4203(95)00062-3),2022-05-26,,,"Biogeochemistry Lab, University of Regina",
St. Denis National Wildlife Area,118,118,52.2096664,-106.0844016,NAD83,,,Wetland,Sample-Routine,Surface Water,2022-05-24,,,,,,,Sulfate,,"Filtered, lab",25.69,mg/L,Actual,,,,,,,300,USEPA,Lab method was based on listed USEPA method,2022-05-26,,,"GIWS Lab, University of Saskatchewan",
St. Denis National Wildlife Area,118,118,52.2096664,-106.0844016,NAD83,,,Wetland,Sample-Routine,Surface Water,2022-05-24,,,,,,,Total carbon,,Dissolved,,,Actual,Not Reported,,,,,,,,"Aurora 1030D TDC analysis method, historical method not provided",2022-05-26,,,"Biogeochemistry Lab, University of Regina",
St. Denis National Wildlife Area,124,124,52.21153935,-106.080448,NAD83,,,Wetland,Field Msr/Obs,Ambient Air,2022-05-24,,,,,,,Cloud cover,,,15,%,Estimated,,,,,,,,,,2022-05-26,,,,
St. Denis National Wildlife Area,124,124,52.21153935,-106.080448,NAD83,,,Wetland,Field Msr/Obs,Ambient Air,2022-05-24,,,,,,,"Temperature, air",,,16.3,deg C,Actual,,,,,,,,,,2022-05-26,,,,
St. Denis National Wildlife Area,124,124,52.21153935,-106.080448,NAD83,,,Wetland,Field Msr/Obs,Surface Water,2022-05-24,,,,,,,"Depth, Secchi disk depth",,,23,cm,Actual,,,,,,,,,,2022-05-26,,,,
St. Denis National Wildlife Area,124,124,52.21153935,-106.080448,NAD83,,,Wetland,Field Msr/Obs-Portable Data Logger,Surface Water,2022-05-24,,,,,,,Conductivity,,,5557,uS/cm,Actual,,,,,,,,,,2022-05-26,,,,
St. Denis National Wildlife Area,124,124,52.21153935,-106.080448,NAD83,,,Wetland,Field Msr/Obs-Portable Data Logger,Surface Water,2022-05-24,,,,,,,Dissolved oxygen (DO),,,10,mg/L,Actual,,,,,,,,,,2022-05-26,,,,
St. Denis National Wildlife Area,124,124,52.21153935,-106.080448,NAD83,,,Wetland,Field Msr/Obs-Portable Data Logger,Surface Water,2022-05-24,,,,,,,Dissolved oxygen saturation,,,108.1,%,Actual,,,,,,,,,,2022-05-26,,,,
St. Denis National Wildlife Area,124,124,52.21153935,-106.080448,NAD83,,,Wetland,Field Msr/Obs-Portable Data Logger,Surface Water,2022-05-24,,,,,,,Oxidation reduction potential (ORP),,,-16,mV,Actual,,,,,,,,,,2022-05-26,,,,
St. Denis National Wildlife Area,124,124,52.21153935,-106.080448,NAD83,,,Wetland,Field Msr/Obs-Portable Data Logger,Surface Water,2022-05-24,,,,,,,"Temperature, water",,,19.7,deg C,Actual,,,,,,,,,,2022-05-26,,,,
St. Denis National Wildlife Area,124,124,52.21153935,-106.080448,NAD83,,,Wetland,Field Msr/Obs-Portable Data Logger,Surface Water,2022-05-24,,,,,,,pH,,,8.79,None,Actual,,,,,,,,,,2022-05-26,,,,
St. Denis National Wildlife Area,124,124,52.21153935,-106.080448,NAD83,,,Wetland,Sample-Routine,Surface Water,2022-05-24,,,,,,,Absorbance at 250 nm,,,1.36792,None,Actual,,,,,,,,,Standard UV spectrophotometer method based on Coble 1996 (https://doi.org/10.1016/0304-4203(95)00062-3),2022-05-26,,,"Biogeochemistry Lab, University of Regina",
St. Denis National Wildlife Area,124,124,52.21153935,-106.080448,NAD83,,,Wetland,Sample-Routine,Surface Water,2022-05-24,,,,,,,Absorbance at 254 nm,,,1.31804,None,Actual,,,,,,,,,Standard UV spectrophotometer method based on Coble 1996 (https://doi.org/10.1016/0304-4203(95)00062-3),2022-05-26,,,"Biogeochemistry Lab, University of Regina",
St. Denis National Wildlife Area,124,124,52.21153935,-106.080448,NAD83,,,Wetland,Sample-Routine,Surface Water,2022-05-24,,,,,,,Absorbance at 280 nm,,,0.88182,None,Actual,,,,,,,,,Standard UV spectrophotometer method based on Coble 1996 (https://doi.org/10.1016/0304-4203(95)00062-3),2022-05-26,,,"Biogeochemistry Lab, University of Regina",
St. Denis National Wildlife Area,124,124,52.21153935,-106.080448,NAD83,,,Wetland,Sample-Routine,Surface Water,2022-05-24,,,,,,,Absorbance at 350 nm,,,0.207766,None,Actual,,,,,,,,,Standard UV spectrophotometer method based on Coble 1996 (https://doi.org/10.1016/0304-4203(95)00062-3),2022-05-26,,,"Biogeochemistry Lab, University of Regina",
St. Denis National Wildlife Area,124,124,52.21153935,-106.080448,NAD83,,,Wetland,Sample-Routine,Surface Water,2022-05-24,,,,,,,Absorbance at 365 nm,,,0.154931,None,Actual,,,,,,,,,Standard UV spectrophotometer method based on Coble 1996 (https://doi.org/10.1016/0304-4203(95)00062-3),2022-05-26,,,"Biogeochemistry Lab, University of Regina",
St. Denis National Wildlife Area,124,124,52.21153935,-106.080448,NAD83,,,Wetland,Sample-Routine,Surface Water,2022-05-24,,,,,,,Absorbance at 370 nm,,,0.139393,None,Actual,,,,,,,,,Standard UV spectrophotometer method based on Coble 1996 (https://doi.org/10.1016/0304-4203(95)00062-3),2022-05-26,,,"Biogeochemistry Lab, University of Regina",
St. Denis National Wildlife Area,124,124,52.21153935,-106.080448,NAD83,,,Wetland,Sample-Routine,Surface Water,2022-05-24,,,,,,,Carbon dioxide,,Dissolved,,,Actual,Not Reported,,,,,,3C,USEPA,Lab method was based on listed USEPA method,2022-05-26,,,"GIWS Lab, University of Saskatchewan",
St. Denis National Wildlife Area,124,124,52.21153935,-106.080448,NAD83,,,Wetland,Sample-Routine,Surface Water,2022-05-24,,,,,,,"Chlorophyll a, pheophytin correction unspecified",,"Filtered, lab",4.17715584,ug/L,Actual,,,,,,,,,"Standard Trichrimatic Protocol: Spectrophotometer Chl, historical method not provided ",2022-05-26,,,"Biogeochemistry Lab, University of Regina",
St. Denis National Wildlife Area,124,124,52.21153935,-106.080448,NAD83,,,Wetland,Sample-Routine,Surface Water,2022-05-24,,,,,,,Inorganic carbon,,Dissolved,41.38,mg/L,Actual,,,,,,,,,"Aurora 1030D TIC analysis method, historical method not provided",2022-05-26,,,"IECS Lab, University of Regina",
St. Denis National Wildlife Area,124,124,52.21153935,-106.080448,NAD83,,,Wetland,Sample-Routine,Surface Water,2022-05-24,,,,,,,Iron,,Unfiltered,,,Actual,Not Reported,0.02,mg/L,Method Detection Level,,,,,Historicla method not provided,2022-05-26,,,"Biogeochemistry Lab, University of Regina",
St. Denis National Wildlife Area,124,124,52.21153935,-106.080448,NAD83,,,Wetland,Sample-Routine,Surface Water,2022-05-24,,,,,,,Mercury,,Total,,,Actual,Not Reported,,,,,,1631,USEPA,,2022-05-26,,,"Biogeochemistry Lab, University of Regina",
St. Denis National Wildlife Area,124,124,52.21153935,-106.080448,NAD83,,,Wetland,Sample-Routine,Surface Water,2022-05-24,,,,,,,Methane,,,,,Actual,Not Reported,,,,,,3C,USEPA,Lab method was based on listed USEPA method,2022-05-26,,,"GIWS Lab, University of Saskatchewan",
St. Denis National Wildlife Area,124,124,52.21153935,-106.080448,NAD83,,,Wetland,Sample-Routine,Surface Water,2022-05-24,,,,,,,Methylmercury(1+),,Unfiltered,,,Calculated,Not Reported,,,,,,,,Cold-vapour atomic fluorescence spectrometry method,2022-05-26,,,"Biogeochemistry Lab, University of Regina",
St. Denis National Wildlife Area,124,124,52.21153935,-106.080448,NAD83,,,Wetland,Sample-Routine,Surface Water,2022-05-24,,,,,,,Methylmercury(1+),,Unfiltered,,,Actual,Not Reported,,,,,,,,Cold-vapour atomic fluorescence spectrometry method,2022-05-26,,,"Biogeochemistry Lab, University of Regina",
St. Denis National Wildlife Area,124,124,52.21153935,-106.080448,NAD83,,,Wetland,Sample-Routine,Surface Water,2022-05-24,,,,,,,Organic carbon,,Dissolved,41.51,mg/L,Actual,,,,,,,,,"Aurora 1030D TOC analysis method, historical method not provided",2022-05-26,,,"IECS Lab, University of Regina",
St. Denis National Wildlife Area,124,124,52.21153935,-106.080448,NAD83,,,Wetland,Sample-Routine,Surface Water,2022-05-24,,,,,,,Specific UV Absorbance at 254 nm,,,,,Actual,Not Reported,,,,,,,,Standard UV spectrophotometer method based on Coble 1996 (https://doi.org/10.1016/0304-4203(95)00062-3),2022-05-26,,,"Biogeochemistry Lab, University of Regina",
St. Denis National Wildlife Area,124,124,52.21153935,-106.080448,NAD83,,,Wetland,Sample-Routine,Surface Water,2022-05-24,,,,,,,Sulfate,,"Filtered, lab",4542.355,mg/L,Actual,,,,,,,300,USEPA,Lab method was based on listed USEPA method,2022-05-26,,,"GIWS Lab, University of Saskatchewan",
St. Denis National Wildlife Area,124,124,52.21153935,-106.080448,NAD83,,,Wetland,Sample-Routine,Surface Water,2022-05-24,,,,,,,Total carbon,,Dissolved,,,Actual,Not Reported,,,,,,,,"Aurora 1030D TDC analysis method, historical method not provided",2022-05-26,,,"Biogeochemistry Lab, University of Regina",
St. Denis National Wildlife Area,125,125,52.21303487,-106.0851225,NAD83,,,Wetland,Field Msr/Obs,Ambient Air,2022-05-24,,,,,,,Cloud cover,,,15,%,Estimated,,,,,,,,,,2022-05-26,,,,
St. Denis National Wildlife Area,125,125,52.21303487,-106.0851225,NAD83,,,Wetland,Field Msr/Obs,Ambient Air,2022-05-24,,,,,,,"Temperature, air",,,14.8,deg C,Actual,,,,,,,,,,2022-05-26,,,,
St. Denis National Wildlife Area,125,125,52.21303487,-106.0851225,NAD83,,,Wetland,Field Msr/Obs,Surface Water,2022-05-24,,,,,,,"Depth, Secchi disk depth",,,46.5,cm,Actual,,,,,,,,,,2022-05-26,,,,
St. Denis National Wildlife Area,125,125,52.21303487,-106.0851225,NAD83,,,Wetland,Field Msr/Obs-Portable Data Logger,Surface Water,2022-05-24,,,,,,,Conductivity,,,4464,uS/cm,Actual,,,,,,,,,,2022-05-26,,,,
St. Denis National Wildlife Area,125,125,52.21303487,-106.0851225,NAD83,,,Wetland,Field Msr/Obs-Portable Data Logger,Surface Water,2022-05-24,,,,,,,Dissolved oxygen (DO),,,9.1,mg/L,Actual,,,,,,,,,,2022-05-26,,,,
St. Denis National Wildlife Area,125,125,52.21303487,-106.0851225,NAD83,,,Wetland,Field Msr/Obs-Portable Data Logger,Surface Water,2022-05-24,,,,,,,Dissolved oxygen saturation,,,96.3,%,Actual,,,,,,,,,,2022-05-26,,,,
St. Denis National Wildlife Area,125,125,52.21303487,-106.0851225,NAD83,,,Wetland,Field Msr/Obs-Portable Data Logger,Surface Water,2022-05-24,,,,,,,Oxidation reduction potential (ORP),,,7,mV,Actual,,,,,,,,,,2022-05-26,,,,
St. Denis National Wildlife Area,125,125,52.21303487,-106.0851225,NAD83,,,Wetland,Field Msr/Obs-Portable Data Logger,Surface Water,2022-05-24,,,,,,,"Temperature, water",,,16.8,deg C,Actual,,,,,,,,,,2022-05-26,,,,
St. Denis National Wildlife Area,125,125,52.21303487,-106.0851225,NAD83,,,Wetland,Field Msr/Obs-Portable Data Logger,Surface Water,2022-05-24,,,,,,,pH,,,8.44,None,Actual,,,,,,,,,,2022-05-26,,,,
St. Denis National Wildlife Area,125,125,52.21303487,-106.0851225,NAD83,,,Wetland,Sample-Routine,Surface Water,2022-05-24,,,,,,,Absorbance at 250 nm,,,1.37763,None,Actual,,,,,,,,,Standard UV spectrophotometer method based on Coble 1996 (https://doi.org/10.1016/0304-4203(95)00062-3),2022-05-26,,,"Biogeochemistry Lab, University of Regina",
St. Denis National Wildlife Area,125,125,52.21303487,-106.0851225,NAD83,,,Wetland,Sample-Routine,Surface Water,2022-05-24,,,,,,,Absorbance at 254 nm,,,1.31999,None,Actual,,,,,,,,,Standard UV spectrophotometer method based on Coble 1996 (https://doi.org/10.1016/0304-4203(95)00062-3),2022-05-26,,,"Biogeochemistry Lab, University of Regina",
St. Denis National Wildlife Area,125,125,52.21303487,-106.0851225,NAD83,,,Wetland,Sample-Routine,Surface Water,2022-05-24,,,,,,,Absorbance at 280 nm,,,0.719726,None,Actual,,,,,,,,,Standard UV spectrophotometer method based on Coble 1996 (https://doi.org/10.1016/0304-4203(95)00062-3),2022-05-26,,,"Biogeochemistry Lab, University of Regina",
St. Denis National Wildlife Area,125,125,52.21303487,-106.0851225,NAD83,,,Wetland,Sample-Routine,Surface Water,2022-05-24,,,,,,,Absorbance at 350 nm,,,0.161599,None,Actual,,,,,,,,,Standard UV spectrophotometer method based on Coble 1996 (https://doi.org/10.1016/0304-4203(95)00062-3),2022-05-26,,,"Biogeochemistry Lab, University of Regina",
St. Denis National Wildlife Area,125,125,52.21303487,-106.0851225,NAD83,,,Wetland,Sample-Routine,Surface Water,2022-05-24,,,,,,,Absorbance at 365 nm,,,0.119816,None,Actual,,,,,,,,,Standard UV spectrophotometer method based on Coble 1996 (https://doi.org/10.1016/0304-4203(95)00062-3),2022-05-26,,,"Biogeochemistry Lab, University of Regina",
St. Denis National Wildlife Area,125,125,52.21303487,-106.0851225,NAD83,,,Wetland,Sample-Routine,Surface Water,2022-05-24,,,,,,,Absorbance at 370 nm,,,0.107471,None,Actual,,,,,,,,,Standard UV spectrophotometer method based on Coble 1996 (https://doi.org/10.1016/0304-4203(95)00062-3),2022-05-26,,,"Biogeochemistry Lab, University of Regina",
St. Denis National Wildlife Area,125,125,52.21303487,-106.0851225,NAD83,,,Wetland,Sample-Routine,Surface Water,2022-05-24,,,,,,,Carbon dioxide,,Dissolved,,,Actual,Not Reported,,,,,,3C,USEPA,Lab method was based on listed USEPA method,2022-05-26,,,"GIWS Lab, University of Saskatchewan",
St. Denis National Wildlife Area,125,125,52.21303487,-106.0851225,NAD83,,,Wetland,Sample-Routine,Surface Water,2022-05-24,,,,,,,"Chlorophyll a, pheophytin correction unspecified",,"Filtered, lab",21.123296,ug/L,Actual,,,,,,,,,"Standard Trichrimatic Protocol: Spectrophotometer Chl, historical method not provided ",2022-05-26,,,"Biogeochemistry Lab, University of Regina",
St. Denis National Wildlife Area,125,125,52.21303487,-106.0851225,NAD83,,,Wetland,Sample-Routine,Surface Water,2022-05-24,,,,,,,Inorganic carbon,,Dissolved,54.73,mg/L,Actual,,,,,,,,,"Aurora 1030D TIC analysis method, historical method not provided",2022-05-26,,,"IECS Lab, University of Regina",
St. Denis National Wildlife Area,125,125,52.21303487,-106.0851225,NAD83,,,Wetland,Sample-Routine,Surface Water,2022-05-24,,,,,,,Iron,,Unfiltered,,,Actual,Not Reported,0.02,mg/L,Method Detection Level,,,,,Historicla method not provided,2022-05-26,,,"Biogeochemistry Lab, University of Regina",
St. Denis National Wildlife Area,125,125,52.21303487,-106.0851225,NAD83,,,Wetland,Sample-Routine,Surface Water,2022-05-24,,,,,,,Mercury,,Total,,,Actual,Not Reported,,,,,,1631,USEPA,,2022-05-26,,,"Biogeochemistry Lab, University of Regina",
St. Denis National Wildlife Area,125,125,52.21303487,-106.0851225,NAD83,,,Wetland,Sample-Routine,Surface Water,2022-05-24,,,,,,,Methane,,,,,Actual,Not Reported,,,,,,3C,USEPA,Lab method was based on listed USEPA method,2022-05-26,,,"GIWS Lab, University of Saskatchewan",
St. Denis National Wildlife Area,125,125,52.21303487,-106.0851225,NAD83,,,Wetland,Sample-Routine,Surface Water,2022-05-24,,,,,,,Methylmercury(1+),,Unfiltered,,,Calculated,Not Reported,,,,,,,,Cold-vapour atomic fluorescence spectrometry method,2022-05-26,,,"Biogeochemistry Lab, University of Regina",
St. Denis National Wildlife Area,125,125,52.21303487,-106.0851225,NAD83,,,Wetland,Sample-Routine,Surface Water,2022-05-24,,,,,,,Methylmercury(1+),,Unfiltered,,,Actual,Not Reported,,,,,,,,Cold-vapour atomic fluorescence spectrometry method,2022-05-26,,,"Biogeochemistry Lab, University of Regina",
St. Denis National Wildlife Area,125,125,52.21303487,-106.0851225,NAD83,,,Wetland,Sample-Routine,Surface Water,2022-05-24,,,,,,,Organic carbon,,Dissolved,50.73,mg/L,Actual,,,,,,,,,"Aurora 1030D TOC analysis method, historical method not provided",2022-05-26,,,"IECS Lab, University of Regina",
St. Denis National Wildlife Area,125,125,52.21303487,-106.0851225,NAD83,,,Wetland,Sample-Routine,Surface Water,2022-05-24,,,,,,,Specific UV Absorbance at 254 nm,,,,,Actual,Not Reported,,,,,,,,Standard UV spectrophotometer method based on Coble 1996 (https://doi.org/10.1016/0304-4203(95)00062-3),2022-05-26,,,"Biogeochemistry Lab, University of Regina",
St. Denis National Wildlife Area,125,125,52.21303487,-106.0851225,NAD83,,,Wetland,Sample-Routine,Surface Water,2022-05-24,,,,,,,Sulfate,,"Filtered, lab",3641.44,mg/L,Actual,,,,,,,300,USEPA,Lab method was based on listed USEPA method,2022-05-26,,,"GIWS Lab, University of Saskatchewan",
St. Denis National Wildlife Area,125,125,52.21303487,-106.0851225,NAD83,,,Wetland,Sample-Routine,Surface Water,2022-05-24,,,,,,,Total carbon,,Dissolved,,,Actual,Not Reported,,,,,,,,"Aurora 1030D TDC analysis method, historical method not provided",2022-05-26,,,"Biogeochemistry Lab, University of Regina",
St. Denis National Wildlife Area,140,140,52.21303487,-106.0851225,NAD83,,,Wetland,Field Msr/Obs,Ambient Air,2022-05-24,,,,,,,Cloud cover,,,15,%,Estimated,,,,,,,,,,,,,,
St. Denis National Wildlife Area,140,140,52.21303487,-106.0851225,NAD83,,,Wetland,Field Msr/Obs,Ambient Air,2022-05-24,,,,,,,"Temperature, air",,,14.5,deg C,Actual,,,,,,,,,,,,,,
St. Denis National Wildlife Area,140,140,52.21303487,-106.0851225,NAD83,,,Wetland,Field Msr/Obs,Surface Water,2022-05-24,,,,,,,"Depth, Secchi disk depth",,,33,cm,Actual,,,,,,,,,,,,,,
St. Denis National Wildlife Area,140,140,52.21303487,-106.0851225,NAD83,,,Wetland,Field Msr/Obs-Portable Data Logger,Surface Water,2022-05-24,,,,,,,Conductivity,,,2810,uS/cm,Actual,,,,,,,,,,,,,,
St. Denis National Wildlife Area,140,140,52.21303487,-106.0851225,NAD83,,,Wetland,Field Msr/Obs-Portable Data Logger,Surface Water,2022-05-24,,,,,,,Dissolved oxygen (DO),,,9.4,mg/L,Actual,,,,,,,,,,,,,,
St. Denis National Wildlife Area,140,140,52.21303487,-106.0851225,NAD83,,,Wetland,Field Msr/Obs-Portable Data Logger,Surface Water,2022-05-24,,,,,,,Dissolved oxygen saturation,,,101,%,Actual,,,,,,,,,,,,,,
St. Denis National Wildlife Area,140,140,52.21303487,-106.0851225,NAD83,,,Wetland,Field Msr/Obs-Portable Data Logger,Surface Water,2022-05-24,,,,,,,Oxidation reduction potential (ORP),,,43.2,mV,Actual,,,,,,,,,,,,,,
St. Denis National Wildlife Area,140,140,52.21303487,-106.0851225,NAD83,,,Wetland,Field Msr/Obs-Portable Data Logger,Surface Water,2022-05-24,,,,,,,"Temperature, water",,,17,deg C,Actual,,,,,,,,,,,,,,
St. Denis National Wildlife Area,140,140,52.21303487,-106.0851225,NAD83,,,Wetland,Field Msr/Obs-Portable Data Logger,Surface Water,2022-05-24,,,,,,,pH,,,8.74,None,Actual,,,,,,,,,,,,,,
St. Denis National Wildlife Area,140,140,52.21303487,-106.0851225,NAD83,,,Wetland,Sample-Routine,Surface Water,2022-05-24,,,,,,,Absorbance at 250 nm,,,,,Actual,Not Reported,,,,,,,,Standard UV spectrophotometer method based on Coble 1996 (https://doi.org/10.1016/0304-4203(95)00062-3),,,,"Biogeochemistry Lab, University of Regina",
St. Denis National Wildlife Area,140,140,52.21303487,-106.0851225,NAD83,,,Wetland,Sample-Routine,Surface Water,2022-05-24,,,,,,,Absorbance at 254 nm,,,,,Actual,Not Reported,,,,,,,,Standard UV spectrophotometer method based on Coble 1996 (https://doi.org/10.1016/0304-4203(95)00062-3),,,,"Biogeochemistry Lab, University of Regina",
